id;idUniv;status;universitas;berdiri;noSK;tanggalSK;kodePos;telepon;fax;email;website;Lat;Long
966;1187;Aktif;Sekolah Tinggi Ilmu Administrasi Sandikta;8 Juli 2002 ;134DO2002;8 Juli 2002 ;17414;021-8466569;021-84972414;stiasandikta@gmail.com;stiasandikta.ac.id;-6.2999825;106.9236958
967;1188;Aktif;Sekolah Tinggi Ilmu Administrasi Banten;8 Juli 2002 ;141DO2002;8 Juli 2002 ;42251;(0253)5207577;(0253)5207579;stiabanten@yahoo.com;www.stiabanten.ac.id;-6.293918;106.1123647
968;1189;Aktif;Sekolah Tinggi Ilmu Kesehatan Mahardika Cirebon;1 Agustus 2002 ;169DO2002;14 Agustus 2002 ;45135;(0231) 488123;(0231) 488123;akademik@stikesmahardika.ac.id;stikesmahardika.ac.id;-6.741608;108.5345872
969;1190;Aktif;Sekolah Tinggi Teknik Karawang;9/4/2002;188DO2002;9/4/2002;41314;0267-845-4118;0267-400-317; ; ;-6.3229509;107.3256265
970;1191;Aktif;Sekolah Tinggi Teknologi Fatahillah Cilegon;9/4/2002;199DO2002;9/4/2002;42161;0254-398905;0254-390088;sttfatahillahcilegon@yahoo.co.id;www.sttfatahillahcilegon.ac.id;-6.0377837;106.0824354
971;1192;Aktif;Sekolah Tinggi Ilmu Kesehatan Jenderal Achmad Yani;8 Oktober 2002 ;2;6 Juni 2002 ;40533;022-6631622-23;022-6631624;info@stikesayani.ac.id;www.stikesayani.ac.id;-6.887631;107.5285065
972;1193;;Sekolah Tinggi Ilmu Kesehatan Respati;9/5/2003;139DO2003;9/5/2003;55555;0274-488781;0274-489780;stikes@respati.ac.id;www.respati.ac.id;-7.7458659;110.3969052
973;1194;Aktif;STKIP Setiabudhi;7 Mei 2003 ;47DO2003;7 Mei 2003 ;42314;0252-206-715;0252-206-715;stkipsetiabudhi@gmail.com;http:www.stkipsetiabudhi.ac.id;-6.3549251;106.2610377
974;1195;Aktif;STMIK Triguna Utama;4/16/1994;48DO2003;7 Mei 2003 ;16142;(021)-7459334;(021)-55774334;info@stmik-triguna.ac.id;www.stmik-triguna.ac.id;-6.6180778;106.8141505
975;1196;Aktif;STMIK Insan Pembangunan;27 Februari 2002 ;284DO2002;27 Februari 2002 ;15810;021-59492836 ;021-59492837;info@ipem.ac.id;www.stmik.ipem.ac.id;-6.2224545;106.5603212
976;1197;Aktif;Sekolah Tinggi Ilmu Ekonomi BII Bekasi;8 Agustus 2000 ;3665DT2006;9/25/2006;17510;2188320989;2188320989;kampus.stiebii@gmail.com;www.stiebii.ac.id;-6.2612146;107.0589137
977;1198;Aktif;Sekolah Tinggi Teknologi Mitra Karya;10 Juni 2003 ;71DO2003;10 Juni 2003 ;17113;021-880-6248;021-881-8904;stt.mikar.bekasi@gmail.com;www.mikar.ac.id;-6.254615;107.0096553
978;1199;Aktif;Sekolah Tinggi Ilmu Kesehatan Banten;9/5/2003;144DO2003;9/5/2003;15310;021-75871242;021-75871267;stikesbanten@yahoo.com;www.stikesbanten.ac.id;-6.3158201;106.6776571
979;1200;Aktif;STMIK Mercusuar;1 Agustus 2003 ;111D02003;1 Agustus 2003 ;17411;021-8464185;021-84995084;informasi@mercusuar.ac.id;www.mercusuar.ac.id;-6.281635;106.913845
980;1201;Aktif;STMIK Dharma Putra;13 Maret 2003 ;29DO2003;13 Maret 2003 ;15113;021 55767065;021 55767066;info@dharmaputra.ac.id;www.dharmaputra.ac.id;-6.172051;106.6243325
981;1202;Aktif;Sekolah Tinggi Teknik Ilmu Komputer Insan Unggul;23 Maret 2003 ;24DO2003;13 Maret 2003 ;42414;0254-396171;0254-396172;info@insanunggul.ac.id;www.insanunggul.ac.id;-6.0150819;106.0504483
982;1203;Aktif;Sekolah Tinggi Ilmu Ekonomi Budi Pertiwi;9/5/2003;142DO2003;9/5/2003;41313;(0267) 8454188;(0267) 400317;stie.budipertiwi@yahoo.com;www.budipertiwi.ac.id;-6.3212259;107.3247987
983;1204;Aktif;STMIK MIC Cikarang;19 Februari 2004 ;18DO2004;19 Februari 2004 ;17550;021-8936726;021-89832311;info@mic.ac.id;www.mic.ac.id;-6.2912173;107.149961
984;1207;Aktif;Sekolah Tinggi Ilmu Sosial Dan Ilmu Politik Bekasi;1 Maret 2004 ;32DO2004;1 Maret 2004 ;17151;021-82619117;021-82619117;stisip_bks@yahoo.co.id;www.stisipbekasi.com;-6.3116121;106.9860384
985;1208;Aktif;STMIK PGRI Tangerang;1 Maret 2004 ;4327DT2006;11/27/2006;15100;021-5523052;021-55795777; ;www.pgri-tng.ac.id;-6.193499;106.6306779
986;1209;Aktif;STMIK LPKIA Bandung;5 Januari 2004 ;05DO2004;5 Januari 2004 ;40266;022-7564283;022-7564283;sekretariat@pknlpkia.ac.id;www.lpkia.ac.id;-6.9499146;107.6246318
987;1210;Aktif;Sekolah Tinggi Ilmu Kesehatan Bakti Tunas Husada;4/27/2004;60DO2004;4/27/2004;46115;0265-334740;0265-327224;mail@stikes-bth.ac.id;www.stikes-bth.ac.id;-7.347928;108.233739
988;1211;Aktif;Sekolah Tinggi Bahasa Asing Cipto Hadi Pranoto;11 Maret 2004 ;37DO2004;11 Maret 2004 ;17113;021-8802297;021-8802297;stba_ciptohadipranoto@yahoo.com;htttp:www.pranataindonesia.ac.id;-6.254615;107.0096553
989;1212;Aktif;Sekolah Tinggi Ilmu Hukum Dharma Andhiga;10 Juni 2003 ;80DO2003;10 Juni 2003 ;16112;0251-8337873;0251-8337873;stihdharmaandigha@gmail.com;http:www.stihdharmaandigha.ac.id;-6.5630222;106.7968072
990;1213;Aktif;Sekolah Tinggi Ilmu Komputer Binaniaga;11/3/2003;190DO2003;11/3/2003;16124;0251  8343980;0251 8352176;info@stikombinaniaga.ac.id;www.stikombinaniaga.ac.id;-6.586138;106.7898163
991;1214;Aktif;Sekolah Tinggi Teknik Multimedia Cendikia Abditama;15 Agustus 2004 ;56DO2004;4/23/2004;15810;(021) 5463569;(021) 5463609;Info@cendekia.ac.id;www.cendekia.ac.id;-6.27631;106.660202
992;1215;Aktif;Sekolah Tinggi Ilmu Ekonomi Islamiyah;9 Februari 2001 ;66DO2004;4/28/2004;15411;217409814;217409814; stie.islamiyah@yahoo.com ; ;-6.3074726;106.7485104
993;1216;Aktif;STMIK Masa Depan;4/28/2004;68DO2004;4/28/2004;15114;021-5517907;021-5517907;stmik_md@masadepan.ac.id;masadepan.ac.id;-6.1849169;106.6124588
994;1217;Aktif;STISIP Setia Budhi;12 Mei 2004 ;71DO2004;12 Mei 2008 ;42314;0252-209595;0252-209595;stisip_setiabudhi@yahoo.com;www.stisipsetiabudhi.ac.id;-6.3549251;106.2610377
995;1218;Aktif;Sekolah Tinggi Teknologi Muhammadiyah Cileungsi;4/25/2004;D02004;4/25/2004;16820;021 82495502;021 82480034;sttmcls_04@yahoo.co.id;sttmcileungsi.ac.id;-6.399185;106.965675
996;1219;Aktif;STMIK Cikarang;9/25/1997;163DO2004;4 Oktober 2004 ;17530;(021)8900158;(021)8900158;info@stmikcikarang.ac.id;www.stmikcikarang.ac.id;-6.3295734;107.183232
997;1220;Aktif;Sekolah Tinggi Ilmu Administrasi Cimahi;2 Juni 2004 ;NO.73DO2004;2 Juni 2004 ;40531;022-667-6561;022-667-6561;stiacimahi148@gmail.com;stiacimahi.ac.id;-6.8939566;107.5180536
998;1221;Aktif;Sekolah Tinggi Ilmu Bahasa Asing Invada;11 Mei 2005 ;61DO2005;15 Mei 2005 ;45153;0231-3388321;0231-209669;stibainvada@gmail.com;www.stibainvada.ac.id;-6.7225626;108.537641
999;1222;Aktif;Sekolah Tinggi Ilmu Komunikasi Wangsa Jaya;9/15/2004;158DO2004;9/15/2004;42118;0254-200-469;0254-200-469;sikomwjb@yahoo.com;www.stikom-wangsajaya.ac.id;-6.124191;106.16655
1000;1223;Aktif;Sekolah Tinggi Analis Kimia Cilegon;29 Januari 2001 ;22DO2005;3 Maret 2005 ;42411;0254-399970;0254-399970;stak.clgn@gmail.com;stak.ac.id;-6.020214;106.064798
1001;1224;Aktif;Sekolah Tinggi Ilmu Kesehatan YPIB;25 Januari 2005 ;06DO2005;25 Januari 2005 ;45411;0233 284098;0233 284098;kampus@stikesypib.ac.id;http:stikesypib.ac.id;-6.8370422;108.2402997
1002;1225;Aktif;Sekolah Tinggi Teknologi Pratama Adi;19 Mei 2005 ;67DO2005;19 Mei 2005 ;43077;225942365;225945450;pratamaadi.banjaran@gmail.com;www.sttpratamaadi.blogspot.com;-6.9663625;107.8148884
1003;1226;Aktif;STMIK Bina Insani;6 Desember 2004 ;189DO2004;6 Desember 2004 ;17144;218853563;218853574;binsani@cbn.net.id;binainsani.ac.id;-6.2597694;106.9945277
1004;1227;Aktif;Sekolah Tinggi Teknologi Pelita Bangsa;25 Mei 1998 ;33DO1998;25 Mei 1998 ;15117;021-2851-8181,82,83,;021-2851-8180;stt@pelitabangsa.ac.id;pelitabangsa.ac.id;38.8874681;-77.0975898
1005;1239;Aktif;Sekolah Tinggi Ilmu Komputer Al-khairiyah;9/26/2001;188DO2001;9/26/2001;42441;0254-378388;0254-378388;stikom.alkhairiyah@yahoo.com;www.stikom-alkhairiyah.ac.id;-6.01696;106.040114
1006;1240;Aktif;Sekolah Tinggi Ilmu Kesehatan Mitra Kencana;9/8/2006;206D02006;9/8/2006;46151;(0265)342572;(0265)342572;info@stikemk.ac.id;stikesmk.ac.id;-7.3143613;108.2139456
1007;1241;Aktif;STIKES Sebelas April Sumedang;24 Agustus 2006 ;3202DT2008;24 Agustus 2008 ;45323;0261-202-911;0261-202-911;stiksumedang@gmail.com; ;-6.83641;107.92363
1008;1242;Aktif;STIKES Widya Dharma Husada Tangerang;31 Juli 2006 ;143DO2006;31 Juli 2006 ;15145;(021) 74716128;(021) 7412566;stikeswdh@yahoo.com;stikeswdh.ac.id;-6.3437659;106.7376549
1009;1243;Aktif;STMIK Bina Sarana Global;1 Agustus 2006 ;150DO2006;1 Agustus 2006 ;15114;021-5522727;021-5524142;kampus@stmikglobal.ac.id;www.stmikglobal.ac.id;-6.185414;106.613138
1010;1244;Aktif;Sekolah Tinggi Ilmu Kesehatan Budhi Luhur Cimahi;19 Juni 2006 ;102D02006;19 Juni 2006 ;40532;022-6674696;022-6674696;stikes_budiluhur@yahoo.com;www.stikesbudiluhurcimahi.ac.id;-6.9060537;107.5191321
1011;1245;Aktif;Sekolah Tinggi Bahasa Asing Cirebon;9/1/2006;3903DT2004;6 Oktober 2004 ;45153;0231 247852;0231 201235; ; ;-6.7225626;108.537641
1012;1246;Aktif;Sekolah Tinggi Ilmu Kesehatan Sukabumi;13 Februari 2007 ;74;20 Juni 2002 ;43122;0266-210215;0266-223709;stikesmi_edu@yahoo.co.id;stikesmi.ac.id;-6.9079756;106.9207655
1013;1247;Aktif;Sekolah Tinggi Ilmu Kesehatan Kuningan Garawangi;22 Desember 2006 ;4230DT2008;11/28/2008;45561;0232-875847;0232-875123;stikku_kuningan@yahoo.co.id;www.stikku.ac.id;-7.0031011;108.4463148
1014;1248;Aktif;STKIP Banten;8 Januari 2007 ;SK DIKTI NO.16D02007;8 Januari 2007 ;15151;254283694;217327646;stkip_banten@yahoo.co.id;www.stkipbanten.ac.id;-6.0282817;106.0740886
1015;1249;Aktif;Sekolah Tinggi Teknologi Duta Bangsa;6 Maret 2007 ;34DO2007;6 Maret 2007 ;17133;021-885-4948;2129082747;admin.sttdb@sttdb.ac.id;sttdb.ac.id;-6.2210942;106.9767398
1016;1250;Aktif;STMIK WIT Cirebon;27 Mei 2003 ;09DO2007;22 Januari 2007 ;12345;0231-207847;0231-232778;stmik_wit@yahoo.com;wit.ac.id;-6.7240077;108.5709028
1017;1251;Aktif;STIKES Faathir Husada;13 Juni 2007 ;77DO2007;13 Juni 2007 ;12345;( 021 ) 59430521;( 021 ) 59430521;stikesfaathirhusada@yahoo.co.id;www.stikesfaathirhusada.ac.id;-6.2336691;106.7203821
1018;1252;Aktif;Sekolah Tinggi Ilmu Kesehatan Bani Saleh;4 Agustus 2007 ;128DO2007;4 Agustus 2007 ;17113;021-88345064;021-88357111;stikesbanisaleh@yahoo.co.id;stikesbanisaleh.ac.id;-6.2507833;107.00483
1019;1253;Aktif;Sekolah Tinggi Ilmu Ekonomi Harapan Bangsa;28 Desember 1990 ;11DO2007;25 Januari 2007 ;40132;022 2506636,2506604;022 2507901;daak@ithb.ac.id;www.ithb.ac.id;-6.8887413;107.6159456
1020;1254;Aktif;STMIK Nusa Mandiri Sukabumi;9/25/2007;257DO2003;31 Januari 2003 ;43111;0266-214411;-;STMIK.Sukabumi@nusamandiri.ac.id;www.nusamandiri.ac.id;-6.918191;106.926249
1021;1255;Aktif;STIKES Karsa Husada Garut;15 Mei 2006 ;91DO2008;28 Mei 2008 ;44151;0262-4704803;0262 235860;stikeskarsahusada@yahoo.com;stikeskarsahusada.ac.id;-7.2032498;107.9010712
1022;1256;Aktif;Sekolah Tinggi Ilmu Bahasa Asing Nusa Mandiri;2 Mei 2001 ;19;10 Juli 2001 ;15419;(021)7410133;-;stba.tangerang@nusamandiri.ac.id;nusamandiri.ac.id;-6.311838;106.752901
1023;1257;Aktif;Sekolah Tinggi Ilmu Kesehatan Santo Borromeus;11/30/2007;171KPTI2016;11 Mei 2016 ;40558;022-6803961;022-6803963;sekretariat@stikesborromeus.com;www.stikesborromeus.com;-6.864983;107.475404
1024;1259;Aktif;Sekolah Tinggi Ilmu Ekonomi Bina Bangsa;18 Juli 2006 ;08DO2008;16 Januari 2008 ;42120;0254-220158;0254-220157;stiebinabangsa.banten@gmail.com;www.binabangsa.ac.id;-6.1204861;106.1910861
1025;1260;Aktif;STMIK Pasim Sukabumi;17 Juli 2008 ;134D02008;17 Juli 2008 ;43112;0266 - 6252252;0266 - 220201;info@stmikpasim.ac.id;www.pasimsukabumi.ac.id;-6.9223737;106.9427484
1026;1261;Aktif;STIE Pasim Sukabumi;4 Oktober 2007 ;201D02007;4 Oktober 2007 ;12345;0266-221173;0266-221173;info@pasimsukabumi.ac.id;www.pasimsukabumi;-6.9219724;106.9341283
1027;1262;Aktif;Sekolah Tinggi Ilmu Kesehatan Rajawali;28 Agustus 2008 ;174DO2008;28 Agustus 2008 ;40184;022-6079141;022-6079139;humas@stikesrajawali.ac.id;www.stikesrajawli.ac.id;-6.9124548;107.5732087
1028;1263;Aktif;Sekolah Tinggi Ilmu Manajemen Prima Graha;22 Oktober 2008 ;217DO2008;22 Oktober 2008 ;42115;0254-216217;0254-216217;kampusprimagraha@gmail.com;stim_primagraha.ac.id;-6.1138712;106.1443042
1029;1264;Aktif;STMIK Muhammadiyah Banten;17 Maret 2008 ;45D02008;17 Maret 2008 ;12345;0254 205 805;0254 205 805; akademik@stmikmb.ac.id; www.stmikmb.ac.id;-6.2531609;106.486462
1030;1265;Aktif;Sekolah Tinggi Ilmu Ekonomi Hidayatullah Depok;6 Januari 2008 ;06DO2009;6 Januari 2008 ;16413;021-7783-5357;021-8790-9613;stiehidayatullahdepok@gmail.com;www.stiehid.ac.id;-6.442442;106.821458
1031;1266;Aktif;STMIK Antar Bangsa;27 Juli 2007 ;116DO2007;27 Juli 2007 ;15157;(021) 73453000; ;antarbangsa@hotmail.com;stmik-antarbangsa.ac.id;-6.226441;106.712391
1032;1267;Aktif;Sekolah Tinggi Bahasa Asing IEC Bekasi;9/1/2008;75DO2008;4/22/2008;17141;021-88955959;021-88955959;stibaiecbekasi@yahoo.co.id;www.stibaiecbekasi.com;-6.2435635;106.9963705
1033;1268;Aktif;STIKES Kharisma Karawang;14 Juli 1992 ;HK.00.06.1.1.3086;14 Juli 1992 ;41316;0267 412480;0267 410842; stikeskharisma@ymail.com; stikes-kharisma.ac.id;-6.2895142;107.2922526
1034;1269;Aktif;STIKES Ichsan Medical Centre Bintaro;9/23/2007;183DO2007;9/24/2007;15224;8111078877;2170615668;stikesimcbintaro@yahoo.com;stikesimcbintaro.ac.id;-6.292036;106.705342
1035;1270;Aktif;Sekolah Tinggi Ilmu Keperawatan PPNI Jawa Barat;11 Februari 2009 ;01DO2009;11 Februari 2009 ;40161;022-601-0647;022-601-0647;stikepppnijawabarat@gmail.com;http:stikep-ppnijabar.ac.id;-6.9005586;107.6019729
1036;1271;Aktif;Sekolah Tinggi Ilmu Ekonomi Dwimulya;11 Februari 2009 ;03DO2009;11 Februari 2009 ;12345;0254-202907;-;stiedwimulya@yahoo.co.id;stiedwimulya.ac.id;-6.1207739;106.182123
1037;1272;Aktif;Sekolah Tinggi Analis Bakti Asih;4/7/2009;46DO2009;4/7/2009;11111;227203733;227203733; staba_bdg@yahoo.com; www.staba.ac.id;-6.8847827;107.6615096
1038;1273;Aktif;STIEB Perdana Mandiri;6 Maret 2009 ;24DO2009;6 Maret 2009 ;12345;0264-207530;0264-209585; ;erdana-mandiri.ac.id;-6.535111;107.4445873
1039;1274;Aktif;Sekolah Tinggi Pariwisata Bogor;9/1/2009;138DO2009;9/1/2009;16113;0251-835-0333;0251-835-0777;marketing@stpbogor.ac.id;www.stpbogor.ac.id;-6.5938581;106.7936791
1040;1275;Aktif;STKIP Panca Sakti Bekasi;3 Agustus 2009 ;118DO2009;3 Agustus 2009 ;12345; ; ; ; ;-6.2517848;107.0128411
1041;1276;Aktif;STKIP Surya;9/1/2009;140DT2009;9/1/2009;15810;(021) 70207727;(021) 70200272;info@stkipsurya.ac.id;www.stkipsurya.ac.id;-6.2554924;106.6186393
1042;1277;Aktif;STKIP Muhammadiyah Bogor;9/1/2009;142DT2009;9/1/2009;16640;0251-8644743;0251-8642847;stkipm_bogor@yahoo.com;www.stkipmbogor.ac.id;-6.5754479;106.634941
1043;1278;Aktif;STKIP Muhammadiyah Kuningan;22 Desember 2010 ;223DO2010;22 Desember 2010 ;45511;0232-874085;0232-871281;info@upmk.ac.id;www.upmk.ac.id;-6.9751407;108.4692917
1044;1279;Aktif;Sekolah Tinggi Teknologi YBS Internasional;31 Desember 2009 ;198DO2009;31 Desember 2009 ;46123;2652316076;2652316076;info@sttybsi.ac.id;www.sttybsi.ac.id;-7.3271543;108.2147127
1045;1281;Aktif;STISIP Guna Nusantara;4 Juli 2011 ;134EO2011;4 Juli 2011 ;0; ; ; ; ;-7.3291379;107.1340407
1046;1282;Aktif;STIKES Bina Permata Medika;17 Oktober 2011 ;249EO2011;17 Oktober 2011 ;15326;021-55655376;021-55655378;info@stikes-bpm.ac.id;www.stikes-bpm.ac.id;-6.2127004;106.5960698
1047;1283;Aktif;Sekolah Tinggi Ilmu Hukum Painan;26 Januari 2012 ;29EO2012;26 Januari 2012 ;15145;2170846747;2155774928;stihpainan@ymail.com;stihpainan.ac.id;-6.222047;106.70179
1048;1285;Aktif;Sekolah Tinggi Teknologi Terpadu Nurul Fikri;13 Agustus 2012 ;269EO2012;13 Agustus 2012 ;16424;021-7874224,7863191;021-7874225;administrasi@nurulfikri.com;www.nurulfikri.ac.id;-6.3679028;106.8325872
1049;1286;Aktif;Sekolah Tinggi Ilmu Kesehatan Holistik;9/4/2012;313EO2012;9/4/2012;0;0264-8227553;0264-8223477;stikes@holisticindonesia.com;http:stikesholistic.ac.id;-6.519351;107.4490263
1050;1287;Aktif;STKIP Mutiara Banten;26 Desember 2012 ;440EO2012;26 Desember 2012 ;42217;(0253) 521 3147;(0253) 521 3147;stkip.mutiarabanten@yahoo.com;http:stkipmutiarabanten.ac.id;-6.3276629;106.0922555
1051;1288;Aktif;STKIP Nahdlatul Ulama Indramayu;21 Desember 2012 ;439EO2012;21 Desember 2012 ;45283;(0234) 484777;(0234) 486008;stkip.nu.indramayu@gmail.com;http:stkipnuindramayu.ac.id;-6.4770592;108.4588466
1052;1289;Aktif;STKIP Purwakarta;23 Agustus 2013 ;332EO2013;23 Agustus 2013 ;41151;(0264) 8221555;(0264) 8221555;info@stkip-purwakarta.ac.id;stkip-purwakarta.ac.id;-6.4936529;107.4203669
1053;1290;Aktif;STKIP Pangeran Dharma Kusuma Segeran Juntinyuat Indramayu;17 Juli 2013 ;269EO2013;17 Juli 2013 ;45282;234487575; ;stkipdharma.indramayu@gmail.com;stkipdharma.ac.id;-6.4372297;108.4157357
1054;1291;Aktif;Sekolah Tinggi Manajemen Logistik Indonesia;22 Juli 2013 ;275EO2013;22 Juli 2013 ;40151;022-2019218;022-2019218;info@stimlog.ac.id;www.stimlog.ac.id;-6.87345;107.576117
1055;1292;Aktif;STKIP Situs Banten di Serang;27 Februari 2014 ;054P2014;27 Februari 2014 ;42121;0254-220193;0254-220193;situs_banten@yahoo.com; ;-6.1352455;106.171934
1056;1296;Aktif;STKIP Pelita Pratama;9 Mei 2014 ;93EO2014;9 Mei 2014 ;;(0254) 209553;254218192;stkippelitapratama@gmail.com; www.stkippelitapratama.go.id;-6.11043;106.16795
1057;1298;Aktif;Sekolah Tinggi Keguruan dan Ilmu Pendidikan Invada Cirebon;17 Oktober 2014 ;584EO2014;11/27/2014; ;;;;;-7.090911;107.668887
1058;1305;Pembinaan;Akademi Manajemen Informatika Dan Komputer Yasika;23 Agustus 2000 ;165D02000;23 Agustus 2000 ;45453;0233-664419;0233-664421;yasika@yahoo.com; www.yasikamajalengka.com;-6.7467135;108.2144504
1059;1306;Aktif;Akademi Akuntansi Bandung;15 Mei 1970 ;2309DTK-IV2009;20 Mei 2009 ;40163;022-4215678;022-4238300;info@a2b.ac.id;www.a2b.ac.id;-6.908694;107.610146
1060;1307;Aktif;Akademi Akuntansi Bina Insani;10 Oktober 1999 ;NO 04;10 Oktober 1999 ;17148;218853563;218853574;binsani@cbn.net.id;binainsani.ac.id;-6.239453;106.993529
1061;1308;Aktif;Akademi Sekretari Dan Manajemen Bina Insani;4/24/2000;4822DT2008;31 Desember 2008 ;17144;(021)8853563;(021)8853574;binsani@cbn.net.id;www.binainsani.ac.id;-6.2400747;106.9860384
1062;1309;Aktif;AMIK Wira Nusantara;10 Agustus 2000 ;138DO2000;10 Agustus 2000 ;42312;0252-207504;0252-205360;info@amikwinus.ac.id;www.amikwinus.ac.id;-6.3564647;106.2479474
1063;1310;Aktif;Akademi Sekretari Manajemen Taruna Bakti;4 Januari 1971 ;324DT2004;30 Januari 2004 ;40115;022-420-5888;022-420-5273;info@asmtb.ac.id;www.asmtb.ac.id;-6.9054425;107.6195437
1064;1311;Aktif;Akademi Manajemen Informatika Dan Komputer Hass;6 Maret 1992 ;8;6 Maret 1992 ;40264;227302561;227304811;amikhass@amikhass.ac.id;www.amikhass.ac.id;-6.9343401;107.6335824
1065;1312;Aktif;Akademi Maritim Suaka Bahari;26 Desember 1987 ;308;28 Februari 1995 ;45171;0231-485993;0231-485993;info@akmisuakabahari.ac.id;www.akmisuakabahari.ac.id;-6.7613921;108.5301264
1066;1313;Aktif;AMIK Bumi Nusantara;27 Juli 1990 ;27DIKTIII1998;11 Februari 1998 ;45153;0231-231591;0231-234147;amikbuminusantara@yahoo.co.id;amikbnc.net;-6.7167785;108.5346803
1067;1314;Aktif;Akademi Sekretari Dan Manajemen Kencana Bandung;29 Januari 1993 ;04DO1993;29 Januari 1993 ;40562;(022) 86862059;(022) 6811859 ;asmkencana044049@yahoo.co.id;asmkencana.wordpress.com;-6.9546601;107.4558555
1068;1315;Aktif;Akademi Pariwisata Bandung;11/16/1992;47DIKTIKEP2002;10 Oktober 2002 ;40134;022-85880583;-;rhi@radiancegrp.com;www.akparibandung.ac.id;-6.8687774;107.5946318
1069;1316;Aktif;Akademi Perdagangan Bandung;9/11/1993;121DO1993;9/11/1993;17121;021-86906457;021-86906457;apb.bekasi@gmail.com;apb.ac.id;-6.2368866;106.9455344
1070;1317;Aktif;Akademi Maritim Cirebon;8 Februari 1990 ;15;8 Februari 1990 ;45135;(0231) 8336363;(0231) 8336363;amc.cirebon@gmail.com;www.amc.ac.id;-6.7366617;108.5267039
1071;1318;Aktif;Akademi Pariwisata Yasmi;23 Desember 1993 ;142DO1993;23 Desember 1993 ;45153;0231 209006 210813;0231 209006;yasmi@cirebon.wasantara.net.id;www.go.toyasmi.crb;-6.7125107;108.5399299
1072;1319;Aktif;Akademi Manajemen Informatika Dan Komputer Serang;10 Juni 1992 ;255DIKTIO1995;23 Februari 1995 ;42115;0254-202486;254202486;info@amikserang.ac.id;www.amikserang.ac.id;-6.1211511;106.1723253
1073;1320;Aktif;Akademi Sekretari Dan Manajemen Tunas Harapan;6 Mei 1995 ;159DIKTIKEP1995;6 Mei 1995 ;16312;0251-372-039;0251-372-039; ; ;-6.6151825;106.8030468
1074;1321;Aktif;Akademi Manajemen Informatika Dan Komputer Garut;13 Maret 1996 ;14;13 Maret 1996 ;44151;0262-237137;0262-540393;info@amikgarut.ac.id;www.amikgarut.ac.id;-7.20186;107.884008
1075;1322;Aktif;Akademi Pariwisata Siliwangi;31 Oktober 1996 ;43D01996;17 Juli 1996 ;46115;0265-7297220;0265-7297220;info_akpar@yahoo.com;akparsiliwangi.ac.id;-7.3493148;108.2230427
1076;1323;Aktif;AMIK Sultan Agung;4 Desember 1996 ;79DO1996;4 Desember 1996 ;17112;021-8801191;021-88348705;amikbekasi.online@yahoo.com; ;-6.2443379;107.0069858
1077;1324;Aktif;Akademi Sekretari Triguna;25 Januari 1996 ;03D01997;13 Januari 1997 ;16142;(0251)8333303;(0251)8333683;sekretariat@triguna.ac.id;www.triguna.ac.id;-6.620233;106.815237
1078;1325;Aktif;Akademi Sekretari Dan Manajemen Lepisi;11 Maret 1995 ;5;16 Januari 1997 ;15112;(021) 5589161-62;(021) 5589163;aksemalepisi@yahoo.co.id;www.lepisi.ac.id;-6.1685577;106.6272768
1079;1326;Aktif;Akademi Sekretari Dan Manajemen Ariyanti;12 Mei 1997 ;19DO1997;12 Mei 1997 ;40173;022- 6011698;022-6018604;asmariyanti@ariyanti.ac.id;www.asm.ariyanti.ac.id;-6.9051855;107.5974305
1080;1327;Aktif;Akademi Tata Boga Bandung;11/3/1996;20DO1997;20 Mei 1997 ;40393;022-7830286;022-7830286;akademitataboga@yahoo.co.id;www.atb-bandung.com;-6.9372296;107.7314202
1081;1328;Aktif;Akademi Teknologi Bandung;10 Maret 1997 ;62DO2004;19 Februari 2004 ;40235;022-7274445;022-7274445; ; ;-6.8987992;107.6541495
1082;1329;Aktif;Akademi Industri Tekstil Bandung;11 Juli 1997 ;38DO1997;11 Juli 1997 ;40264;022-7303718;022-7303718;aitbtekstil@yahoo.com;www.aitb.ac.id;-6.9390744;107.6289307
1083;1330;Aktif;Akademi Teknologi Bogor;11 Februari 1998 ;07DO1998;11 Februari 1998 ;16112;0251-832-9773;0251-832-9773;aktb.bogor@yahoo.co.id; ;-6.580437;106.77652
1084;1331;Aktif;AMIK Al-Ma soem;30 Mei 1990 ;161;30 Mei 1990 ;45363;022-7798340;022-7798204;info@amikalmasoem.ac.id;www.amikalmasoem.ac.id;-6.947976;107.758711
1085;1332;Aktif;Akademi Pariwisata Sandhy Putra;4/1/1998;16DO1998;4/1/1998;40263;022-7305296;022-7333828;info@akpartelkom.ac.id;www.akpartelkom.ac.id;-6.9252204;107.6249693
1086;1333;Aktif;Akademi Manajemen Informatika Dan Komputer YPAT;15 Februari 1999 ;1443DT2004;4/22/2004;41115;(0264)202133;(0264)202133;informasi@amikypat.ac.id;www.amikypat.ac.id;-6.544705;107.441365
1087;1334;Aktif;AMIK Raharja Informatika;9 Juli 2000 ;254DIKTIKEP2000;9/10/2000;15117;55295865529692;55297429238021;wahyu@raharja.info,padeli@raharja.info;www.raharja.ac.id;-6.1859411;106.6123973
1088;1335;Aktif;Akademi Teknologi Aeronautika Siliwangi;6 Januari 1997 ;160;1 Oktober 1999 ;40173;022-6015986;022-6015986;info@atas.ac.id; http:www.atas.ac.id;-6.9067882;107.5888581
